txn_id,ref_id,amount,currency,timestamp,status,payer_id,memo
ch00593,PITCH-CHAI,5.00,INR,2026-08-17T11:53:00Z,captured,c193,Chai
ch00594,PITCH-CHAI,5.00,INR,2026-08-17T12:54:00Z,captured,c194,Chai
ch00595,PITCH-CHAI,5.00,INR,2026-08-17T13:55:00Z,captured,c195,Chai
ch00596,PITCH-CHAI,5.00,INR,2026-08-17T14:56:00Z,captured,c196,Chai
ch00597,PITCH-CHAI,5.00,INR,2026-08-17T15:57:00Z,captured,c197,Chai
ch00598,PITCH-CHAI,5.00,INR,2026-08-17T16:58:00Z,captured,c198,Chai
ch00599,PITCH-CHAI,5.00,INR,2026-08-17T17:59:00Z,captured,c199,Chai
ch00600,PITCH-CHAI,5.00,INR,2026-08-17T18:00:00Z,captured,c200,Chai
ch00601,PITCH-CHAI,5.00,INR,2026-08-17T19:01:00Z,captured,c201,Chai
ch00602,PITCH-CHAI,5.00,INR,2026-08-17T06:02:00Z,captured,c202,Chai
ch00603,PITCH-CHAI,5.00,INR,2026-08-17T07:03:00Z,captured,c203,Chai
ch00604,PITCH-CHAI,5.00,INR,2026-08-17T08:04:00Z,captured,c204,Chai
ch00605,PITCH-CHAI,5.00,INR,2026-08-17T09:05:00Z,captured,c205,Chai
ch00606,PITCH-CHAI,5.00,INR,2026-08-17T10:06:00Z,captured,c206,Chai
ch00607,PITCH-CHAI,5.00,INR,2026-08-17T11:07:00Z,captured,c207,Chai
ch00608,PITCH-CHAI,5.00,INR,2026-08-17T12:08:00Z,captured,c208,Chai
ch00609,PITCH-CHAI,5.00,INR,2026-08-17T13:09:00Z,captured,c209,Chai
ch00610,PITCH-CHAI,5.00,INR,2026-08-17T14:10:00Z,captured,c210,Chai
ch00611,PITCH-CHAI,5.00,INR,2026-08-17T15:11:00Z,captured,c211,Chai
ch00612,PITCH-CHAI,5.00,INR,2026-08-17T16:12:00Z,captured,c212,Chai
ch00613,PITCH-CHAI,5.00,INR,2026-08-17T17:13:00Z,captured,c213,Chai
ch00614,PITCH-CHAI,5.00,INR,2026-08-17T18:14:00Z,captured,c214,Chai
ch00615,PITCH-CHAI,5.00,INR,2026-08-17T19:15:00Z,captured,c215,Chai
ch00616,PITCH-CHAI,5.00,INR,2026-08-17T06:16:00Z,captured,c216,Chai
ch00617,PITCH-CHAI,5.00,INR,2026-08-17T07:17:00Z,captured,c217,Chai
ch00618,PITCH-CHAI,5.00,INR,2026-08-17T08:18:00Z,captured,c218,Chai
ch00619,PITCH-CHAI,5.00,INR,2026-08-17T09:19:00Z,captured,c219,Chai
ch00620,PITCH-CHAI,5.00,INR,2026-08-17T10:20:00Z,captured,c220,Chai
ch00621,PITCH-CHAI,5.00,INR,2026-08-17T11:21:00Z,captured,c221,Chai
ch00622,PITCH-CHAI,5.00,INR,2026-08-17T12:22:00Z,captured,c222,Chai
ch00623,PITCH-CHAI,5.00,INR,2026-08-17T13:23:00Z,captured,c223,Chai
ch00624,PITCH-CHAI,5.00,INR,2026-08-17T14:24:00Z,captured,c224,Chai
ch00625,PITCH-CHAI,5.00,INR,2026-08-17T15:25:00Z,captured,c225,Chai
ch00626,PITCH-CHAI,5.00,INR,2026-08-17T16:26:00Z,captured,c226,Chai
ch00627,PITCH-CHAI,5.00,INR,2026-08-17T17:27:00Z,captured,c227,Chai
ch00628,PITCH-CHAI,5.00,INR,2026-08-17T18:28:00Z,captured,c228,Chai
ch00629,PITCH-CHAI,5.00,INR,2026-08-17T19:29:00Z,captured,c229,Chai
ch00630,PITCH-CHAI,5.00,INR,2026-08-17T06:30:00Z,captured,c230,Chai
ch00631,PITCH-CHAI,5.00,INR,2026-08-17T07:31:00Z,captured,c231,Chai
ch00632,PITCH-CHAI,5.00,INR,2026-08-17T08:32:00Z,captured,c232,Chai
ch00633,PITCH-CHAI,5.00,INR,2026-08-17T09:33:00Z,captured,c233,Chai
ch00634,PITCH-CHAI,5.00,INR,2026-08-17T10:34:00Z,captured,c234,Chai
ch00635,PITCH-CHAI,5.00,INR,2026-08-17T11:35:00Z,captured,c235,Chai
ch00636,PITCH-CHAI,5.00,INR,2026-08-17T12:36:00Z,captured,c236,Chai
ch00637,PITCH-CHAI,5.00,INR,2026-08-17T13:37:00Z,captured,c237,Chai
ch00638,PITCH-CHAI,5.00,INR,2026-08-17T14:38:00Z,captured,c238,Chai
ch00639,PITCH-CHAI,5.00,INR,2026-08-17T15:39:00Z,captured,c239,Chai
ch00640,PITCH-CHAI,5.00,INR,2026-08-17T16:40:00Z,captured,c240,Chai
ch00641,PITCH-CHAI,5.00,INR,2026-08-17T17:41:00Z,captured,c241,Chai
ch00642,PITCH-CHAI,5.00,INR,2026-08-17T18:42:00Z,captured,c242,Chai
ch00643,PITCH-CHAI,5.00,INR,2026-08-17T19:43:00Z,captured,c243,Chai
ch00644,PITCH-CHAI,5.00,INR,2026-08-17T06:44:00Z,captured,c244,Chai
ch00645,PITCH-CHAI,5.00,INR,2026-08-17T07:45:00Z,captured,c245,Chai
ch00646,PITCH-CHAI,5.00,INR,2026-08-17T08:46:00Z,captured,c246,Chai
ch00647,PITCH-CHAI,5.00,INR,2026-08-17T09:47:00Z,captured,c247,Chai
ch00648,PITCH-CHAI,5.00,INR,2026-08-17T10:48:00Z,captured,c248,Chai
ch00649,PITCH-CHAI,5.00,INR,2026-08-17T11:49:00Z,captured,c249,Chai
ch00650,PITCH-CHAI,5.00,INR,2026-08-17T12:50:00Z,captured,c250,Chai
ch00651,PITCH-CHAI,5.00,INR,2026-08-17T13:51:00Z,captured,c251,Chai
ch00652,PITCH-CHAI,5.00,INR,2026-08-17T14:52:00Z,captured,c252,Chai
ch00653,PITCH-CHAI,5.00,INR,2026-08-17T15:53:00Z,captured,c253,Chai
ch00654,PITCH-CHAI,5.00,INR,2026-08-17T16:54:00Z,captured,c254,Chai
ch00655,PITCH-CHAI,5.00,INR,2026-08-17T17:55:00Z,captured,c255,Chai
ch00656,PITCH-CHAI,5.00,INR,2026-08-17T18:56:00Z,captured,c256,Chai
ch00657,PITCH-CHAI,5.00,INR,2026-08-17T19:57:00Z,captured,c257,Chai
ch00658,PITCH-CHAI,5.00,INR,2026-08-17T06:58:00Z,captured,c258,Chai
ch00659,PITCH-CHAI,5.00,INR,2026-08-17T07:59:00Z,captured,c259,Chai
ch00660,PITCH-CHAI,5.00,INR,2026-08-17T08:00:00Z,captured,c260,Chai
ch00661,PITCH-CHAI,5.00,INR,2026-08-17T09:01:00Z,captured,c261,Chai
ch00662,PITCH-CHAI,5.00,INR,2026-08-17T10:02:00Z,captured,c262,Chai
ch00663,PITCH-CHAI,5.00,INR,2026-08-17T11:03:00Z,captured,c263,Chai
ch00664,PITCH-CHAI,5.00,INR,2026-08-17T12:04:00Z,captured,c264,Chai
ch00665,PITCH-CHAI,5.00,INR,2026-08-17T13:05:00Z,captured,c265,Chai
ch00666,PITCH-CHAI,5.00,INR,2026-08-17T14:06:00Z,captured,c266,Chai
ch00667,PITCH-CHAI,5.00,INR,2026-08-17T15:07:00Z,captured,c267,Chai
ch00668,PITCH-CHAI,5.00,INR,2026-08-17T16:08:00Z,captured,c268,Chai
ch00669,PITCH-CHAI,5.00,INR,2026-08-17T17:09:00Z,captured,c269,Chai
ch00670,PITCH-CHAI,5.00,INR,2026-08-17T18:10:00Z,captured,c270,Chai
ch00671,PITCH-CHAI,5.00,INR,2026-08-17T19:11:00Z,captured,c271,Chai
ch00672,PITCH-CHAI,5.00,INR,2026-08-17T06:12:00Z,captured,c272,Chai
ch00673,PITCH-CHAI,5.00,INR,2026-08-17T07:13:00Z,captured,c273,Chai
ch00674,PITCH-CHAI,5.00,INR,2026-08-17T08:14:00Z,captured,c274,Chai
ch00675,PITCH-CHAI,5.00,INR,2026-08-17T09:15:00Z,captured,c275,Chai
ch00676,PITCH-CHAI,5.00,INR,2026-08-17T10:16:00Z,captured,c276,Chai
ch00677,PITCH-CHAI,5.00,INR,2026-08-17T11:17:00Z,captured,c277,Chai
ch00678,PITCH-CHAI,5.00,INR,2026-08-17T12:18:00Z,captured,c278,Chai
ch00679,PITCH-CHAI,5.00,INR,2026-08-17T13:19:00Z,captured,c279,Chai
ch00680,PITCH-CHAI,5.00,INR,2026-08-17T14:20:00Z,captured,c280,Chai
ch00681,PITCH-CHAI,5.00,INR,2026-08-17T15:21:00Z,captured,c281,Chai
ch00682,PITCH-CHAI,5.00,INR,2026-08-17T16:22:00Z,captured,c282,Chai
ch00683,PITCH-CHAI,5.00,INR,2026-08-17T17:23:00Z,captured,c283,Chai
ch00684,PITCH-CHAI,5.00,INR,2026-08-17T18:24:00Z,captured,c284,Chai
ch00685,PITCH-CHAI,5.00,INR,2026-08-17T19:25:00Z,captured,c285,Chai
ch00686,PITCH-CHAI,5.00,INR,2026-08-17T06:26:00Z,captured,c286,Chai
ch00687,PITCH-CHAI,5.00,INR,2026-08-17T07:27:00Z,captured,c287,Chai
ch00688,PITCH-CHAI,5.00,INR,2026-08-17T08:28:00Z,captured,c288,Chai
ch00689,PITCH-CHAI,5.00,INR,2026-08-17T09:29:00Z,captured,c289,Chai
ch00690,PITCH-CHAI,5.00,INR,2026-08-17T10:30:00Z,captured,c290,Chai
ch00691,PITCH-CHAI,5.00,INR,2026-08-17T11:31:00Z,captured,c291,Chai
ch00692,PITCH-CHAI,5.00,INR,2026-08-17T12:32:00Z,captured,c292,Chai
ch00693,PITCH-CHAI,5.00,INR,2026-08-17T13:33:00Z,captured,c293,Chai
ch00694,PITCH-CHAI,5.00,INR,2026-08-17T14:34:00Z,captured,c294,Chai
ch00695,PITCH-CHAI,5.00,INR,2026-08-17T15:35:00Z,captured,c295,Chai
ch00696,PITCH-CHAI,5.00,INR,2026-08-17T16:36:00Z,captured,c296,Chai
ch00697,PITCH-CHAI,5.00,INR,2026-08-17T17:37:00Z,captured,c297,Chai
ch00698,PITCH-CHAI,5.00,INR,2026-08-17T18:38:00Z,captured,c298,Chai
ch00699,PITCH-CHAI,5.00,INR,2026-08-17T19:39:00Z,captured,c299,Chai
ch00700,PITCH-CHAI,5.00,INR,2026-08-17T06:40:00Z,captured,c300,Chai
ch00701,PITCH-CHAI,5.00,INR,2026-08-17T07:41:00Z,captured,c301,Chai
ch00702,PITCH-CHAI,5.00,INR,2026-08-17T08:42:00Z,captured,c302,Chai
ch00703,PITCH-CHAI,5.00,INR,2026-08-17T09:43:00Z,captured,c303,Chai
ch00704,PITCH-CHAI,5.00,INR,2026-08-17T10:44:00Z,captured,c304,Chai
ch00705,PITCH-CHAI,5.00,INR,2026-08-17T11:45:00Z,captured,c305,Chai
ch00706,PITCH-CHAI,5.00,INR,2026-08-17T12:46:00Z,captured,c306,Chai
ch00707,PITCH-CHAI,5.00,INR,2026-08-17T13:47:00Z,captured,c307,Chai
ch00708,PITCH-CHAI,5.00,INR,2026-08-17T14:48:00Z,captured,c308,Chai
ch00709,PITCH-CHAI,5.00,INR,2026-08-17T15:49:00Z,captured,c309,Chai
ch00710,PITCH-CHAI,5.00,INR,2026-08-17T16:50:00Z,captured,c310,Chai
ch00711,PITCH-CHAI,5.00,INR,2026-08-17T17:51:00Z,captured,c311,Chai
ch00712,PITCH-CHAI,5.00,INR,2026-08-17T18:52:00Z,captured,c312,Chai
ch00713,PITCH-CHAI,5.00,INR,2026-08-17T19:53:00Z,captured,c313,Chai
ch00714,PITCH-CHAI,5.00,INR,2026-08-17T06:54:00Z,captured,c314,Chai
ch00715,PITCH-CHAI,5.00,INR,2026-08-17T07:55:00Z,captured,c315,Chai
ch00716,PITCH-CHAI,5.00,INR,2026-08-17T08:56:00Z,captured,c316,Chai
ch00717,PITCH-CHAI,5.00,INR,2026-08-17T09:57:00Z,captured,c317,Chai
ch00718,PITCH-CHAI,5.00,INR,2026-08-17T10:58:00Z,captured,c318,Chai
ch00719,PITCH-CHAI,5.00,INR,2026-08-17T11:59:00Z,captured,c319,Chai
ch00720,PITCH-CHAI,5.00,INR,2026-08-17T12:00:00Z,captured,c320,Chai
ch00721,PITCH-CHAI,5.00,INR,2026-08-17T13:01:00Z,captured,c321,Chai
ch00722,PITCH-CHAI,5.00,INR,2026-08-17T14:02:00Z,captured,c322,Chai
ch00723,PITCH-CHAI,5.00,INR,2026-08-17T15:03:00Z,captured,c323,Chai
ch00724,PITCH-CHAI,5.00,INR,2026-08-17T16:04:00Z,captured,c324,Chai
ch00725,PITCH-CHAI,5.00,INR,2026-08-17T17:05:00Z,captured,c325,Chai
ch00726,PITCH-CHAI,5.00,INR,2026-08-17T18:06:00Z,captured,c326,Chai
ch00727,PITCH-CHAI,5.00,INR,2026-08-17T19:07:00Z,captured,c327,Chai
ch00728,PITCH-CHAI,5.00,INR,2026-08-17T06:08:00Z,captured,c328,Chai
ch00729,PITCH-CHAI,5.00,INR,2026-08-17T07:09:00Z,captured,c329,Chai
ch00730,PITCH-CHAI,5.00,INR,2026-08-17T08:10:00Z,captured,c330,Chai
ch00731,PITCH-CHAI,5.00,INR,2026-08-17T09:11:00Z,captured,c331,Chai
ch00732,PITCH-CHAI,5.00,INR,2026-08-17T10:12:00Z,captured,c332,Chai
ch00733,PITCH-CHAI,5.00,INR,2026-08-17T11:13:00Z,captured,c333,Chai
ch00734,PITCH-CHAI,5.00,INR,2026-08-17T12:14:00Z,captured,c334,Chai
ch00735,PITCH-CHAI,5.00,INR,2026-08-17T13:15:00Z,captured,c335,Chai
ch00736,PITCH-CHAI,5.00,INR,2026-08-17T14:16:00Z,captured,c336,Chai
ch00737,PITCH-CHAI,5.00,INR,2026-08-17T15:17:00Z,captured,c337,Chai
ch00738,PITCH-CHAI,5.00,INR,2026-08-17T16:18:00Z,captured,c338,Chai
ch00739,PITCH-CHAI,5.00,INR,2026-08-17T17:19:00Z,captured,c339,Chai
ch00740,PITCH-CHAI,5.00,INR,2026-08-17T18:20:00Z,captured,c340,Chai
ch00741,PITCH-CHAI,5.00,INR,2026-08-17T19:21:00Z,captured,c341,Chai
ch00742,PITCH-CHAI,5.00,INR,2026-08-17T06:22:00Z,captured,c342,Chai
ch00743,PITCH-CHAI,5.00,INR,2026-08-17T07:23:00Z,captured,c343,Chai
ch00744,PITCH-CHAI,5.00,INR,2026-08-17T08:24:00Z,captured,c344,Chai
ch00745,PITCH-CHAI,5.00,INR,2026-08-17T09:25:00Z,captured,c345,Chai
ch00746,PITCH-CHAI,5.00,INR,2026-08-17T10:26:00Z,captured,c346,Chai
ch00747,PITCH-CHAI,5.00,INR,2026-08-17T11:27:00Z,captured,c347,Chai
ch00748,PITCH-CHAI,5.00,INR,2026-08-17T12:28:00Z,captured,c348,Chai
ch00749,PITCH-CHAI,5.00,INR,2026-08-17T13:29:00Z,captured,c349,Chai
ch00750,PITCH-CHAI,5.00,INR,2026-08-17T14:30:00Z,captured,c350,Chai
ch00751,PITCH-CHAI,5.00,INR,2026-08-17T15:31:00Z,captured,c351,Chai
ch00752,PITCH-CHAI,5.00,INR,2026-08-17T16:32:00Z,captured,c352,Chai
ch00753,PITCH-CHAI,5.00,INR,2026-08-17T17:33:00Z,captured,c353,Chai
ch00754,PITCH-CHAI,5.00,INR,2026-08-17T18:34:00Z,captured,c354,Chai
ch00755,PITCH-CHAI,5.00,INR,2026-08-17T19:35:00Z,captured,c355,Chai
ch00756,PITCH-CHAI,5.00,INR,2026-08-17T06:36:00Z,captured,c356,Chai
ch00757,PITCH-CHAI,5.00,INR,2026-08-17T07:37:00Z,captured,c357,Chai
ch00758,PITCH-CHAI,5.00,INR,2026-08-17T08:38:00Z,captured,c358,Chai
ch00759,PITCH-CHAI,5.00,INR,2026-08-17T09:39:00Z,captured,c359,Chai
ch00760,PITCH-CHAI,5.00,INR,2026-08-17T10:40:00Z,captured,c360,Chai
ch00761,PITCH-CHAI,5.00,INR,2026-08-17T11:41:00Z,captured,c361,Chai
ch00762,PITCH-CHAI,5.00,INR,2026-08-17T12:42:00Z,captured,c362,Chai
ch00763,PITCH-CHAI,5.00,INR,2026-08-17T13:43:00Z,captured,c363,Chai
ch00764,PITCH-CHAI,5.00,INR,2026-08-17T14:44:00Z,captured,c364,Chai
ch00765,PITCH-CHAI,5.00,INR,2026-08-17T15:45:00Z,captured,c365,Chai
ch00766,PITCH-CHAI,5.00,INR,2026-08-17T16:46:00Z,captured,c366,Chai
ch00767,PITCH-CHAI,5.00,INR,2026-08-17T17:47:00Z,captured,c367,Chai
ch00768,PITCH-CHAI,5.00,INR,2026-08-17T18:48:00Z,captured,c368,Chai
ch00769,PITCH-CHAI,5.00,INR,2026-08-17T19:49:00Z,captured,c369,Chai
ch00770,PITCH-CHAI,5.00,INR,2026-08-17T06:50:00Z,captured,c370,Chai
ch00771,PITCH-CHAI,5.00,INR,2026-08-17T07:51:00Z,captured,c371,Chai
ch00772,PITCH-CHAI,5.00,INR,2026-08-17T08:52:00Z,captured,c372,Chai
ch00773,PITCH-CHAI,5.00,INR,2026-08-17T09:53:00Z,captured,c373,Chai
ch00774,PITCH-CHAI,5.00,INR,2026-08-17T10:54:00Z,captured,c374,Chai
ch00775,PITCH-CHAI,5.00,INR,2026-08-17T11:55:00Z,captured,c375,Chai
ch00776,PITCH-CHAI,5.00,INR,2026-08-17T12:56:00Z,captured,c376,Chai
ch00777,PITCH-CHAI,5.00,INR,2026-08-17T13:57:00Z,captured,c377,Chai
ch00778,PITCH-CHAI,5.00,INR,2026-08-17T14:58:00Z,captured,c378,Chai
ch00779,PITCH-CHAI,5.00,INR,2026-08-17T15:59:00Z,captured,c379,Chai
ch00780,PITCH-CHAI,5.00,INR,2026-08-17T16:00:00Z,captured,c380,Chai
ch00781,PITCH-CHAI,5.00,INR,2026-08-17T17:01:00Z,captured,c381,Chai
ch00782,PITCH-CHAI,5.00,INR,2026-08-17T18:02:00Z,captured,c382,Chai
ch00783,PITCH-CHAI,5.00,INR,2026-08-17T19:03:00Z,captured,c383,Chai
ch00784,PITCH-CHAI,5.00,INR,2026-08-17T06:04:00Z,captured,c384,Chai
ch00785,PITCH-CHAI,5.00,INR,2026-08-17T07:05:00Z,captured,c385,Chai
ch00786,PITCH-CHAI,5.00,INR,2026-08-17T08:06:00Z,captured,c386,Chai
ch00787,PITCH-CHAI,5.00,INR,2026-08-17T09:07:00Z,captured,c387,Chai
ch00788,PITCH-CHAI,5.00,INR,2026-08-17T10:08:00Z,captured,c388,Chai
ch00789,PITCH-CHAI,5.00,INR,2026-08-17T11:09:00Z,captured,c389,Chai
ch00790,PITCH-CHAI,5.00,INR,2026-08-17T12:10:00Z,captured,c390,Chai
ch00791,PITCH-CHAI,5.00,INR,2026-08-17T13:11:00Z,captured,c391,Chai
ch00792,PITCH-CHAI,5.00,INR,2026-08-17T14:12:00Z,captured,c392,Chai
ch00793,PITCH-CHAI,5.00,INR,2026-08-17T15:13:00Z,captured,c393,Chai
ch00794,PITCH-CHAI,5.00,INR,2026-08-17T16:14:00Z,captured,c394,Chai
ch00795,PITCH-CHAI,5.00,INR,2026-08-17T17:15:00Z,captured,c395,Chai
ch00796,PITCH-CHAI,5.00,INR,2026-08-17T18:16:00Z,captured,c396,Chai
ch00797,PITCH-CHAI,5.00,INR,2026-08-17T19:17:00Z,captured,c397,Chai
ch00798,PITCH-CHAI,5.00,INR,2026-08-17T06:18:00Z,captured,c398,Chai
ch00799,PITCH-CHAI,5.00,INR,2026-08-17T07:19:00Z,captured,c399,Chai
ch00800,PITCH-CHAI,5.00,INR,2026-08-17T08:20:00Z,captured,c0,Chai
ch00801,PITCH-CHAI,5.00,INR,2026-08-17T09:21:00Z,captured,c1,Chai
ch00802,PITCH-CHAI,5.00,INR,2026-08-17T10:22:00Z,captured,c2,Chai
ch00803,PITCH-CHAI,5.00,INR,2026-08-17T11:23:00Z,captured,c3,Chai
ch00804,PITCH-CHAI,5.00,INR,2026-08-17T12:24:00Z,captured,c4,Chai
ch00805,PITCH-CHAI,5.00,INR,2026-08-17T13:25:00Z,captured,c5,Chai
ch00806,PITCH-CHAI,5.00,INR,2026-08-17T14:26:00Z,captured,c6,Chai
ch00807,PITCH-CHAI,5.00,INR,2026-08-17T15:27:00Z,captured,c7,Chai
ch00808,PITCH-CHAI,5.00,INR,2026-08-17T16:28:00Z,captured,c8,Chai
ch00809,PITCH-CHAI,5.00,INR,2026-08-17T17:29:00Z,captured,c9,Chai
ch00810,PITCH-CHAI,5.00,INR,2026-08-17T18:30:00Z,captured,c10,Chai
ch00811,PITCH-CHAI,5.00,INR,2026-08-17T19:31:00Z,captured,c11,Chai
ch00812,PITCH-CHAI,5.00,INR,2026-08-17T06:32:00Z,captured,c12,Chai
ch00813,PITCH-CHAI,5.00,INR,2026-08-17T07:33:00Z,captured,c13,Chai
ch00814,PITCH-CHAI,5.00,INR,2026-08-17T08:34:00Z,captured,c14,Chai
ch00815,PITCH-CHAI,5.00,INR,2026-08-17T09:35:00Z,captured,c15,Chai
ch00816,PITCH-CHAI,5.00,INR,2026-08-17T10:36:00Z,captured,c16,Chai
ch00817,PITCH-CHAI,5.00,INR,2026-08-17T11:37:00Z,captured,c17,Chai
ch00818,PITCH-CHAI,5.00,INR,2026-08-17T12:38:00Z,captured,c18,Chai
ch00819,PITCH-CHAI,5.00,INR,2026-08-17T13:39:00Z,captured,c19,Chai
ch00820,PITCH-CHAI,5.00,INR,2026-08-17T14:40:00Z,captured,c20,Chai
ch00821,PITCH-CHAI,5.00,INR,2026-08-17T15:41:00Z,captured,c21,Chai
ch00822,PITCH-CHAI,5.00,INR,2026-08-17T16:42:00Z,captured,c22,Chai
ch00823,PITCH-CHAI,5.00,INR,2026-08-17T17:43:00Z,captured,c23,Chai
ch00824,PITCH-CHAI,5.00,INR,2026-08-17T18:44:00Z,captured,c24,Chai
ch00825,PITCH-CHAI,5.00,INR,2026-08-17T19:45:00Z,captured,c25,Chai
ch00826,PITCH-CHAI,5.00,INR,2026-08-17T06:46:00Z,captured,c26,Chai
ch00827,PITCH-CHAI,5.00,INR,2026-08-17T07:47:00Z,captured,c27,Chai
ch00828,PITCH-CHAI,5.00,INR,2026-08-17T08:48:00Z,captured,c28,Chai
ch00829,PITCH-CHAI,5.00,INR,2026-08-17T09:49:00Z,captured,c29,Chai
ch00830,PITCH-CHAI,5.00,INR,2026-08-17T10:50:00Z,captured,c30,Chai
ch00831,PITCH-CHAI,5.00,INR,2026-08-17T11:51:00Z,captured,c31,Chai
ch00832,PITCH-CHAI,5.00,INR,2026-08-17T12:52:00Z,captured,c32,Chai
ch00833,PITCH-CHAI,5.00,INR,2026-08-17T13:53:00Z,captured,c33,Chai
ch00834,PITCH-CHAI,5.00,INR,2026-08-17T14:54:00Z,captured,c34,Chai
ch00835,PITCH-CHAI,5.00,INR,2026-08-17T15:55:00Z,captured,c35,Chai
ch00836,PITCH-CHAI,5.00,INR,2026-08-17T16:56:00Z,captured,c36,Chai
ch00837,PITCH-CHAI,5.00,INR,2026-08-17T17:57:00Z,captured,c37,Chai
ch00838,PITCH-CHAI,5.00,INR,2026-08-17T18:58:00Z,captured,c38,Chai
ch00839,PITCH-CHAI,5.00,INR,2026-08-17T19:59:00Z,captured,c39,Chai
ch00840,PITCH-CHAI,5.00,INR,2026-08-17T06:00:00Z,captured,c40,Chai
ch00841,PITCH-CHAI,5.00,INR,2026-08-17T07:01:00Z,captured,c41,Chai
ch00842,PITCH-CHAI,5.00,INR,2026-08-17T08:02:00Z,captured,c42,Chai
ch00843,PITCH-CHAI,5.00,INR,2026-08-17T09:03:00Z,captured,c43,Chai
ch00844,PITCH-CHAI,5.00,INR,2026-08-17T10:04:00Z,captured,c44,Chai
ch00845,PITCH-CHAI,5.00,INR,2026-08-17T11:05:00Z,captured,c45,Chai
ch00846,PITCH-CHAI,5.00,INR,2026-08-17T12:06:00Z,captured,c46,Chai
ch00847,PITCH-CHAI,5.00,INR,2026-08-17T13:07:00Z,captured,c47,Chai
ch00848,PITCH-CHAI,5.00,INR,2026-08-17T14:08:00Z,captured,c48,Chai
ch00849,PITCH-CHAI,5.00,INR,2026-08-17T15:09:00Z,captured,c49,Chai
ch00850,PITCH-CHAI,5.00,INR,2026-08-17T16:10:00Z,captured,c50,Chai
ch00851,PITCH-CHAI,5.00,INR,2026-08-17T17:11:00Z,captured,c51,Chai
ch00852,PITCH-CHAI,5.00,INR,2026-08-17T18:12:00Z,captured,c52,Chai
ch00853,PITCH-CHAI,5.00,INR,2026-08-17T19:13:00Z,captured,c53,Chai
ch00854,PITCH-CHAI,5.00,INR,2026-08-17T06:14:00Z,captured,c54,Chai
ch00855,PITCH-CHAI,5.00,INR,2026-08-17T07:15:00Z,captured,c55,Chai
ch00856,PITCH-CHAI,5.00,INR,2026-08-17T08:16:00Z,captured,c56,Chai
ch00857,PITCH-CHAI,5.00,INR,2026-08-17T09:17:00Z,captured,c57,Chai
ch00858,PITCH-CHAI,5.00,INR,2026-08-17T10:18:00Z,captured,c58,Chai
ch00859,PITCH-CHAI,5.00,INR,2026-08-17T11:19:00Z,captured,c59,Chai
ch00860,PITCH-CHAI,5.00,INR,2026-08-17T12:20:00Z,captured,c60,Chai
ch00861,PITCH-CHAI,5.00,INR,2026-08-17T13:21:00Z,captured,c61,Chai
ch00862,PITCH-CHAI,5.00,INR,2026-08-17T14:22:00Z,captured,c62,Chai
ch00863,PITCH-CHAI,5.00,INR,2026-08-17T15:23:00Z,captured,c63,Chai
ch00864,PITCH-CHAI,5.00,INR,2026-08-17T16:24:00Z,captured,c64,Chai
ch00865,PITCH-CHAI,5.00,INR,2026-08-17T17:25:00Z,captured,c65,Chai
ch00866,PITCH-CHAI,5.00,INR,2026-08-17T18:26:00Z,captured,c66,Chai
ch00867,PITCH-CHAI,5.00,INR,2026-08-17T19:27:00Z,captured,c67,Chai
ch00868,PITCH-CHAI,5.00,INR,2026-08-17T06:28:00Z,captured,c68,Chai
ch00869,PITCH-CHAI,5.00,INR,2026-08-17T07:29:00Z,captured,c69,Chai
ch00870,PITCH-CHAI,5.00,INR,2026-08-17T08:30:00Z,captured,c70,Chai
ch00871,PITCH-CHAI,5.00,INR,2026-08-17T09:31:00Z,captured,c71,Chai
ch00872,PITCH-CHAI,5.00,INR,2026-08-17T10:32:00Z,captured,c72,Chai
ch00873,PITCH-CHAI,5.00,INR,2026-08-17T11:33:00Z,captured,c73,Chai
ch00874,PITCH-CHAI,5.00,INR,2026-08-17T12:34:00Z,captured,c74,Chai
ch00875,PITCH-CHAI,5.00,INR,2026-08-17T13:35:00Z,captured,c75,Chai
ch00876,PITCH-CHAI,5.00,INR,2026-08-17T14:36:00Z,captured,c76,Chai
ch00877,PITCH-CHAI,5.00,INR,2026-08-17T15:37:00Z,captured,c77,Chai
ch00878,PITCH-CHAI,5.00,INR,2026-08-17T16:38:00Z,captured,c78,Chai
ch00879,PITCH-CHAI,5.00,INR,2026-08-17T17:39:00Z,captured,c79,Chai
ch00880,PITCH-CHAI,5.00,INR,2026-08-17T18:40:00Z,captured,c80,Chai
ch00881,PITCH-CHAI,5.00,INR,2026-08-17T19:41:00Z,captured,c81,Chai
ch00882,PITCH-CHAI,5.00,INR,2026-08-17T06:42:00Z,captured,c82,Chai
ch00883,PITCH-CHAI,5.00,INR,2026-08-17T07:43:00Z,captured,c83,Chai
ch00884,PITCH-CHAI,5.00,INR,2026-08-17T08:44:00Z,captured,c84,Chai
ch00885,PITCH-CHAI,5.00,INR,2026-08-17T09:45:00Z,captured,c85,Chai
ch00886,PITCH-CHAI,5.00,INR,2026-08-17T10:46:00Z,captured,c86,Chai
ch00887,PITCH-CHAI,5.00,INR,2026-08-17T11:47:00Z,captured,c87,Chai
ch00888,PITCH-CHAI,5.00,INR,2026-08-17T12:48:00Z,captured,c88,Chai
ch00889,PITCH-CHAI,5.00,INR,2026-08-17T13:49:00Z,captured,c89,Chai
